12/4/2021 23:00,4.218
12/5/2021 0:00,4.224
12/5/2021 1:00,4.07
12/5/2021 2:00,3.612
12/5/2021 3:00,3.458
12/5/2021 4:00,3.434
12/5/2021 5:00,3.366
12/5/2021 6:00,3.404
12/5/2021 7:00,3.382
12/5/2021 8:00,3.616
12/5/2021 9:00,3.476
12/5/2021 10:00,3.394
12/5/2021 11:00,3.4
12/5/2021 12:00,3.414
12/5/2021 13:00,3.432
12/5/2021 14:00,3.418
12/5/2021 15:00,3.392
12/5/2021 16:00,3.394
12/5/2021 17:00,3.394
12/5/2021 18:00,3.406
12/5/2021 19:00,3.42
12/5/2021 20:00,3.418
12/5/2021 21:00,3.422
12/5/2021 22:00,3.332
12/5/2021 23:00,3.316
12/6/2021 0:00,3.334
12/6/2021 1:00,3.262
12/6/2021 2:00,3.476
12/6/2021 3:00,3.62
12/6/2021 4:00,3.61
12/6/2021 5:00,3.646
12/6/2021 6:00,3.614
12/6/2021 7:00,3.408
12/6/2021 8:00,3.388
12/6/2021 9:00,3.372
12/6/2021 10:00,3.37
12/6/2021 11:00,3.342
12/6/2021 12:00,3.284
12/6/2021 13:00,3.276
12/6/2021 14:00,3.382
12/6/2021 15:00,3.418
12/6/2021 16:00,3.396
12/6/2021 17:00,3.406
12/6/2021 18:00,3.406
12/6/2021 19:00,3.392
12/6/2021 20:00,3.378
12/6/2021 21:00,3.368
12/6/2021 22:00,3.35
12/6/2021 23:00,3.352
12/7/2021 0:00,3.364
12/7/2021 1:00,3.38
12/7/2021 2:00,3.404
12/7/2021 3:00,3.378
12/7/2021 4:00,3.388
12/7/2021 5:00,3.376
12/7/2021 6:00,3.254
12/7/2021 7:00,3.214
12/7/2021 8:00,3.202
12/7/2021 9:00,3.202
12/7/2021 10:00,3.212
12/7/2021 11:00,3.206
12/7/2021 12:00,3.214
12/7/2021 13:00,3.206
12/7/2021 14:00,3.222
12/7/2021 15:00,3.216
12/7/2021 16:00,3.216
12/7/2021 17:00,3.194
12/7/2021 18:00,3.278
12/7/2021 19:00,3.282
12/7/2021 20:00,3.292
12/7/2021 21:00,3.316
12/7/2021 22:00,3.37
12/7/2021 23:00,3.42
12/8/2021 0:00,3.41
12/8/2021 1:00,3.4
12/8/2021 2:00,3.4
12/8/2021 3:00,3.388
12/8/2021 4:00,3.37
12/8/2021 5:00,3.332
12/8/2021 6:00,3.31
12/8/2021 7:00,3.312
12/8/2021 8:00,3.314
12/8/2021 9:00,3.302
12/8/2021 10:00,3.302
12/8/2021 11:00,3.3
12/8/2021 12:00,3.29
12/8/2021 13:00,3.286
12/8/2021 14:00,3.23
12/8/2021 15:00,3.218
12/8/2021 16:00,3.258
12/8/2021 17:00,3.264
12/8/2021 18:00,3.26
12/8/2021 19:00,3.262
12/8/2021 20:00,3.264
12/8/2021 21:00,3.238
12/8/2021 22:00,3.228
12/8/2021 23:00,3.222
12/9/2021 0:00,3.226
12/9/2021 1:00,3.206
12/9/2021 2:00,3.188
12/9/2021 3:00,3.196
12/9/2021 4:00,3.204
12/9/2021 5:00,3.232
12/9/2021 6:00,3.254
12/9/2021 7:00,3.376
12/9/2021 8:00,3.372
12/9/2021 9:00,3.366
12/9/2021 10:00,3.386
12/9/2021 11:00,3.496
12/9/2021 12:00,3.426
12/9/2021 13:00,3.44
12/9/2021 14:00,3.44
12/9/2021 15:00,3.454
12/9/2021 16:00,3.45
12/9/2021 17:00,3.48
12/9/2021 18:00,3.474
12/9/2021 19:00,3.456
12/9/2021 20:00,1.832
12/9/2021 21:00,2.044
12/9/2021 22:00,3.354
12/9/2021 23:00,3.282
12/10/2021 0:00,3.308
12/10/2021 1:00,3.314
12/10/2021 2:00,3.306
12/10/2021 3:00,1.692
12/10/2021 4:00,3.342
12/10/2021 5:00,3.354
12/10/2021 6:00,3.334
12/10/2021 7:00,3.33
12/10/2021 8:00,2.74
12/10/2021 9:00,2.188
12/10/2021 10:00,3.33
12/10/2021 11:00,3.34
12/10/2021 12:00,3.306
12/10/2021 13:00,3.044
12/10/2021 14:00,1.766
12/10/2021 15:00,3.376
12/10/2021 16:00,3.414
12/10/2021 17:00,3.426
12/10/2021 18:00,3.42
12/10/2021 19:00,1.876
12/10/2021 20:00,3.442
12/10/2021 21:00,3.414
12/10/2021 22:00,3.412
12/10/2021 23:00,2.542
12/11/2021 0:00,2.82
12/11/2021 1:00,3.41
12/11/2021 2:00,3.392
12/11/2021 3:00,2.878
12/11/2021 4:00,1.848
12/11/2021 5:00,3.494
12/11/2021 6:00,3.42
12/11/2021 7:00,3.226
12/11/2021 8:00,1.948
12/11/2021 9:00,3.392
12/11/2021 10:00,3.368
12/11/2021 11:00,3.378
12/11/2021 12:00,1.872
12/11/2021 13:00,3.212
12/11/2021 14:00,3.346
12/11/2021 15:00,3.308
12/11/2021 16:00,3.302
12/11/2021 17:00,2.36
12/11/2021 18:00,2.652
12/11/2021 19:00,3.392
12/11/2021 20:00,3.398
12/11/2021 21:00,3.424
12/11/2021 22:00,1.86
12/11/2021 23:00,3.25
12/12/2021 0:00,3.502
12/12/2021 1:00,3.484
12/12/2021 2:00,3.478
12/12/2021 3:00,1.696
12/12/2021 4:00,3.494
12/12/2021 5:00,3.482
12/12/2021 6:00,3.48
12/12/2021 7:00,3.474
12/12/2021 8:00,2.308
12/12/2021 9:00,2.926
12/12/2021 10:00,3.472
12/12/2021 11:00,3.48
12/12/2021 12:00,3.454
12/12/2021 13:00,3.464
12/12/2021 14:00,1.786
12/12/2021 15:00,3.182
12/12/2021 16:00,3.378
12/12/2021 17:00,3.372
12/12/2021 18:00,3.362
12/12/2021 19:00,3.112
12/12/2021 20:00,1.614
12/12/2021 21:00,3.358
12/12/2021 22:00,3.388
12/12/2021 23:00,3.392
12/13/2021 0:00,2.81
12/13/2021 1:00,2.18
12/13/2021 2:00,3.37
12/13/2021 3:00,3.326
12/13/2021 4:00,2.778
12/13/2021 5:00,2.358
12/13/2021 6:00,0.96
12/13/2021 7:00,1.606
12/13/2021 8:00,2.35
12/13/2021 9:00,2.428
12/13/2021 10:00,2.078
12/13/2021 11:00,0.78
12/13/2021 12:00,2.426
12/13/2021 13:00,2.412
12/13/2021 14:00,2.428
12/13/2021 15:00,1.53
12/13/2021 16:00,1.388
12/13/2021 17:00,2.424
12/13/2021 18:00,2.428
12/13/2021 19:00,2.388
12/13/2021 20:00,0.376
12/13/2021 21:00,2.202
12/13/2021 22:00,2.43
12/13/2021 23:00,2.346
12/14/2021 0:00,1.916
12/14/2021 1:00,0.384
12/14/2021 2:00,2.334
12/14/2021 3:00,2.32
12/14/2021 4:00,2.306
12/14/2021 5:00,2.306
12/14/2021 6:00,0.436
12/14/2021 7:00,1.584
12/14/2021 8:00,2.328
12/14/2021 9:00,2.326
12/14/2021 10:00,2.334
12/14/2021 11:00,1.846
12/14/2021 12:00,0.284
12/14/2021 13:00,2.342
12/14/2021 14:00,2.392
12/14/2021 15:00,2.414
12/14/2021 16:00,2.414
12/14/2021 17:00,0.754
12/14/2021 18:00,1.42
12/14/2021 19:00,2.468
12/14/2021 20:00,2.474
12/14/2021 21:00,2.488
12/14/2021 22:00,1.81
12/14/2021 23:00,0.674
12/15/2021 0:00,2.444
12/15/2021 1:00,2.41
12/15/2021 2:00,2.412
12/15/2021 3:00,2.206
12/15/2021 4:00,0.37
12/15/2021 5:00,2.104
12/15/2021 6:00,2.404
12/15/2021 7:00,2.418
12/15/2021 8:00,2.342
12/15/2021 9:00,1.262
12/15/2021 10:00,0.852
12/15/2021 11:00,2.34
12/15/2021 12:00,2.336
12/15/2021 13:00,2.334
12/15/2021 14:00,2.33
12/15/2021 15:00,1.038
12/15/2021 16:00,0.386
12/15/2021 17:00,2.35
12/15/2021 18:00,2.346
12/15/2021 19:00,2.346
12/15/2021 20:00,1.834
12/15/2021 21:00,1.222
12/15/2021 22:00,2.342
12/15/2021 23:00,2.334
12/16/2021 0:00,1.666
12/16/2021 1:00,1.198
12/16/2021 2:00,2.35
12/16/2021 3:00,2.398
12/16/2021 4:00,2.444
12/16/2021 5:00,0.406
12/16/2021 6:00,2.434
12/16/2021 7:00,2.502
12/16/2021 8:00,2.518
12/16/2021 9:00,1.516
12/16/2021 10:00,1.498
12/16/2021 11:00,2.508
12/16/2021 12:00,2.504
12/16/2021 13:00,2.492
12/16/2021 14:00,0.814
12/16/2021 15:00,2.304
12/16/2021 16:00,2.53
12/16/2021 17:00,2.378
12/16/2021 18:00,0.384
12/16/2021 19:00,2.37
12/16/2021 20:00,2.358
12/16/2021 21:00,2.352
12/16/2021 22:00,0.416
12/16/2021 23:00,2.654
12/17/2021 0:00,2.54
12/17/2021 1:00,2.526
12/17/2021 2:00,1.206
12/17/2021 3:00,3.844
12/17/2021 4:00,4.122
12/17/2021 5:00,3.458
12/17/2021 6:00,1.988
12/17/2021 7:00,0.596
12/17/2021 8:00,1.29
12/17/2021 9:00,2.73
12/17/2021 10:00,2.734
12/17/2021 11:00,2.764
12/17/2021 12:00,2.586
12/17/2021 13:00,1.044
12/17/2021 14:00,1.52
12/17/2021 15:00,3.038
12/17/2021 16:00,2.974
12/17/2021 17:00,2.846
12/17/2021 18:00,2.848
12/17/2021 19:00,2.858
12/17/2021 20:00,2.472
12/17/2021 21:00,0.658
12/17/2021 22:00,0.838
12/17/2021 23:00,2.608
12/18/2021 0:00,2.598
12/18/2021 1:00,2.56
12/18/2021 2:00,2.526
12/18/2021 3:00,2.472
12/18/2021 4:00,1.658
12/18/2021 5:00,0.422
12/18/2021 6:00,0.79
12/18/2021 7:00,2.436
12/18/2021 8:00,2.396
12/18/2021 9:00,2.338
12/18/2021 10:00,2.304
12/18/2021 11:00,0.276
12/18/2021 12:00,0.712
12/18/2021 13:00,2.332
12/18/2021 14:00,2.344
12/18/2021 15:00,2.354
12/18/2021 16:00,2.332
12/18/2021 17:00,2.368
12/18/2021 18:00,0.612
12/18/2021 19:00,0.286
12/18/2021 20:00,1.952
12/18/2021 21:00,2.376
12/18/2021 22:00,2.374
12/18/2021 23:00,2.406
12/19/2021 0:00,1.004
12/19/2021 1:00,0.388
12/19/2021 2:00,1.458
12/19/2021 3:00,2.48
12/19/2021 4:00,2.454
12/19/2021 5:00,2.468
12/19/2021 6:00,2.028
12/19/2021 7:00,0.382
12/19/2021 8:00,0.902
12/19/2021 9:00,2.466
12/19/2021 10:00,2.456
12/19/2021 11:00,2.45
12/19/2021 12:00,2.448
12/19/2021 13:00,0.93
12/19/2021 14:00,0.286
12/19/2021 15:00,1.376
12/19/2021 16:00,2.456
12/19/2021 17:00,2.456
12/19/2021 18:00,2.444
12/19/2021 19:00,2.122
12/19/2021 20:00,0.356
12/19/2021 21:00,0.952
12/19/2021 22:00,2.426
12/19/2021 23:00,2.42
12/20/2021 0:00,2.412
12/20/2021 1:00,1.008
12/20/2021 2:00,0.43
12/20/2021 3:00,2.676
12/20/2021 4:00,3.766
12/20/2021 5:00,4.582
12/20/2021 6:00,5.282
12/20/2021 7:00,2.362
12/20/2021 8:00,3.25
12/20/2021 9:00,4.618
12/20/2021 10:00,5.242
12/20/2021 11:00,4.86
12/20/2021 12:00,3.738
12/20/2021 13:00,3.426
12/20/2021 14:00,5.254
12/20/2021 15:00,5.246
12/20/2021 16:00,5.216
12/20/2021 17:00,3.858
12/20/2021 18:00,2.822
12/20/2021 19:00,3.84
12/20/2021 20:00,4.636
12/20/2021 21:00,4.634
12/20/2021 22:00,4.652
12/20/2021 23:00,3.13
12/21/2021 0:00,1.756
12/21/2021 1:00,3.478
12/21/2021 2:00,4.5
12/21/2021 3:00,3.552
12/21/2021 4:00,3.94
12/21/2021 5:00,2.44
12/21/2021 6:00,2.08
12/21/2021 7:00,3.652
12/21/2021 8:00,4.432
12/21/2021 9:00,4.46
12/21/2021 10:00,2.186
12/21/2021 11:00,2.358
12/21/2021 12:00,3.954
12/21/2021 13:00,3.746
12/21/2021 14:00,3.944
12/21/2021 15:00,3.68
12/21/2021 16:00,1.67
12/21/2021 17:00,3.214
12/21/2021 18:00,4.5
12/21/2021 19:00,3.8
12/21/2021 20:00,2.664
12/21/2021 21:00,2.528
12/21/2021 22:00,2.668
12/21/2021 23:00,4.256
12/22/2021 0:00,4.126
12/22/2021 1:00,3.216
12/22/2021 2:00,0.574
12/22/2021 3:00,2.344
12/22/2021 4:00,3.804
12/22/2021 5:00,4.622
12/22/2021 6:00,3.218
12/22/2021 7:00,0.774
12/22/2021 8:00,0.572
12/22/2021 9:00,1.952
12/22/2021 10:00,2.608
12/22/2021 11:00,2.6
12/22/2021 12:00,2.568
12/22/2021 13:00,1.334
12/22/2021 14:00,0.362
12/22/2021 15:00,1.238
12/22/2021 16:00,2.448
12/22/2021 17:00,2.426
12/22/2021 18:00,1.794
12/22/2021 19:00,0.288
12/22/2021 20:00,0.608
12/22/2021 21:00,2.426
12/22/2021 22:00,2.442
12/22/2021 23:00,2.428
12/23/2021 0:00,0.674
12/23/2021 1:00,0.306
12/23/2021 2:00,2.09
12/23/2021 3:00,2.508
12/23/2021 4:00,2.228
12/23/2021 5:00,0.308
12/23/2021 6:00,0.29
12/23/2021 7:00,2.442
12/23/2021 8:00,2.514
12/23/2021 9:00,2.506
12/23/2021 10:00,0.388
12/23/2021 11:00,0.538
12/23/2021 12:00,2.496
12/23/2021 13:00,2.47
12/23/2021 14:00,2.448
12/23/2021 15:00,0.82
12/23/2021 16:00,0.308
12/23/2021 17:00,2.45
12/23/2021 18:00,2.432
12/23/2021 19:00,2.444
12/23/2021 20:00,1.97
12/23/2021 21:00,0.256
12/23/2021 22:00,0.508
12/23/2021 23:00,2.37
12/24/2021 0:00,2.352
12/24/2021 1:00,2.14
12/24/2021 2:00,0.212
12/24/2021 3:00,0.992
12/24/2021 4:00,2.362
12/24/2021 5:00,2.384
12/24/2021 6:00,1.928
12/24/2021 7:00,0.218
12/24/2021 8:00,0.656
12/24/2021 9:00,2.398
12/24/2021 10:00,2.412
12/24/2021 11:00,1.672
12/24/2021 12:00,0.226
12/24/2021 13:00,1.632
12/24/2021 14:00,2.352
12/24/2021 15:00,2.328
12/24/2021 16:00,0.732
12/24/2021 17:00,0.206
12/24/2021 18:00,2.332
12/24/2021 19:00,2.39
12/24/2021 20:00,2.476
12/24/2021 21:00,0.604
12/24/2021 22:00,0.38
12/24/2021 23:00,1.774
12/25/2021 0:00,2.52
12/25/2021 1:00,2.542
12/25/2021 2:00,2.228
12/25/2021 3:00,0.59
12/25/2021 4:00,1.354
12/25/2021 5:00,2.734
12/25/2021 6:00,2.734
12/25/2021 7:00,2.002
12/25/2021 8:00,0.472
12/25/2021 9:00,0.876
12/25/2021 10:00,2.324
12/25/2021 11:00,2.342
12/25/2021 12:00,2.326
12/25/2021 13:00,0.302
12/25/2021 14:00,0.208
12/25/2021 15:00,2.022
12/25/2021 16:00,2.356
12/25/2021 17:00,2.346
12/25/2021 18:00,2.24
12/25/2021 19:00,0.224
12/25/2021 20:00,0.424
12/25/2021 21:00,2.344
12/25/2021 22:00,2.308
12/25/2021 23:00,2.338
12/26/2021 0:00,1.48
12/26/2021 1:00,0.222
12/26/2021 2:00,0.82
12/26/2021 3:00,2.352
12/26/2021 4:00,2.312
12/26/2021 5:00,2.324
12/26/2021 6:00,0.232
12/26/2021 7:00,0.342
12/26/2021 8:00,1.94
12/26/2021 9:00,2.456
12/26/2021 10:00,2.448
12/26/2021 11:00,1.838
12/26/2021 12:00,0.32
12/26/2021 13:00,1.154
12/26/2021 14:00,2.442
12/26/2021 15:00,2.41
12/26/2021 16:00,2.282
12/26/2021 17:00,0.32
12/26/2021 18:00,0.812
12/26/2021 19:00,2.446
12/26/2021 20:00,2.426
12/26/2021 21:00,2.41
12/26/2021 22:00,0.436
12/26/2021 23:00,0.492
12/27/2021 0:00,2.424
12/27/2021 1:00,2.392
12/27/2021 2:00,2.382
12/27/2021 3:00,0.754
12/27/2021 4:00,0.412
12/27/2021 5:00,2.354
12/27/2021 6:00,2.412
12/27/2021 7:00,2.426
12/27/2021 8:00,1.384
12/27/2021 9:00,0.292
12/27/2021 10:00,1.33
12/27/2021 11:00,2.396
12/27/2021 12:00,2.422
12/27/2021 13:00,2.402
12/27/2021 14:00,0.43
12/27/2021 15:00,0.666
12/27/2021 16:00,2.42
12/27/2021 17:00,2.39
12/27/2021 18:00,2.446
12/27/2021 19:00,0.978
12/27/2021 20:00,0.4
12/27/2021 21:00,2.432
12/27/2021 22:00,2.5
12/27/2021 23:00,2.52
12/28/2021 0:00,0.788
12/28/2021 1:00,0.402
12/28/2021 2:00,2.238
12/28/2021 3:00,2.512
12/28/2021 4:00,2.486
12/28/2021 5:00,1.936
12/28/2021 6:00,0.376
12/28/2021 7:00,0.908
12/28/2021 8:00,2.336
12/28/2021 9:00,2.346
12/28/2021 10:00,2.328
12/28/2021 11:00,1.708
12/28/2021 12:00,0.206
12/28/2021 13:00,0.516
12/28/2021 14:00,2.426
12/28/2021 15:00,2.43
12/28/2021 16:00,2.424
12/28/2021 17:00,2.306
12/28/2021 18:00,0.288
12/28/2021 19:00,0.756
12/28/2021 20:00,3.498
12/28/2021 21:00,3.522
12/28/2021 22:00,3.46
12/28/2021 23:00,3.434
12/29/2021 0:00,1.646
12/29/2021 1:00,1.336
12/29/2021 2:00,2.874
12/29/2021 3:00,3.41
12/29/2021 4:00,3.412
12/29/2021 5:00,3.386
12/29/2021 6:00,1.844
12/29/2021 7:00,1.414
12/29/2021 8:00,3.352
12/29/2021 9:00,3.5
12/29/2021 10:00,3.516
12/29/2021 11:00,3.174
12/29/2021 12:00,1.428
12/29/2021 13:00,1.994
12/29/2021 14:00,3.492
12/29/2021 15:00,3.46
12/29/2021 16:00,3.492
12/29/2021 17:00,3.482
12/29/2021 18:00,1.492
12/29/2021 19:00,1.326
12/29/2021 20:00,3.282
12/29/2021 21:00,3.422
12/29/2021 22:00,3.424
12/29/2021 23:00,3.254
12/30/2021 0:00,1.32
12/30/2021 1:00,2.294
12/30/2021 2:00,3.4
12/30/2021 3:00,3.402
12/30/2021 4:00,3.418
12/30/2021 5:00,2.994
12/30/2021 6:00,1.326
12/30/2021 7:00,2.02
12/30/2021 8:00,3.378
12/30/2021 9:00,3.372
12/30/2021 10:00,3.374
12/30/2021 11:00,3.426
12/30/2021 12:00,1.462
12/30/2021 13:00,1.834
12/30/2021 14:00,3.462
12/30/2021 15:00,3.486
12/30/2021 16:00,2.91
12/30/2021 17:00,0.936
12/30/2021 18:00,0.338
12/30/2021 19:00,1.926
12/30/2021 20:00,2.42
12/30/2021 21:00,2.438
12/30/2021 22:00,2.43
12/30/2021 23:00,2.454
12/31/2021 0:00,0.424
12/31/2021 1:00,0.716
12/31/2021 2:00,2.462
12/31/2021 3:00,2.46
12/31/2021 4:00,2.418
12/31/2021 5:00,1
12/31/2021 6:00,0.298
12/31/2021 7:00,1.65
12/31/2021 8:00,2.31
12/31/2021 9:00,2.332
12/31/2021 10:00,2.242
12/31/2021 11:00,0.224
12/31/2021 12:00,0.752
12/31/2021 13:00,2.33
12/31/2021 14:00,2.322
12/31/2021 15:00,2.312
12/31/2021 16:00,0.76
12/31/2021 17:00,0.364
12/31/2021 18:00,2.336
12/31/2021 19:00,2.312
12/31/2021 20:00,2.332
12/31/2021 21:00,0.856
12/31/2021 22:00,0.864
12/31/2021 23:00,2.302
1/1/2022 0:00,2.324
1/1/2022 1:00,1.852
1/1/2022 2:00,0.226
1/1/2022 3:00,2.184
1/1/2022 4:00,2.38
1/1/2022 5:00,1.92
1/1/2022 6:00,0.254
1/1/2022 7:00,2.164
1/1/2022 8:00,2.554
1/1/2022 9:00,2.026
1/1/2022 10:00,0.414
1/1/2022 11:00,2.106
1/1/2022 12:00,2.522
1/1/2022 13:00,2.076
1/1/2022 14:00,0.402
1/1/2022 15:00,2.118
1/1/2022 16:00,2.486
1/1/2022 17:00,1.34
1/1/2022 18:00,0.666
1/1/2022 19:00,2.44
1/1/2022 20:00,2.426
1/1/2022 21:00,1.278
1/1/2022 22:00,0.43
1/1/2022 23:00,2.426
1/2/2022 0:00,2.382
1/2/2022 1:00,2.406
1/2/2022 2:00,0.33
1/2/2022 3:00,1.208
1/2/2022 4:00,2.406
1/2/2022 5:00,2.442
1/2/2022 6:00,2.426
1/2/2022 7:00,2.432
1/2/2022 8:00,2.414
1/2/2022 9:00,0.484
1/2/2022 10:00,0.312
1/2/2022 11:00,2.352
1/2/2022 12:00,2.428
1/2/2022 13:00,2.582
1/2/2022 14:00,2.784
1/2/2022 15:00,2.68
1/2/2022 16:00,1.42
1/2/2022 17:00,0.908
1/2/2022 18:00,3.194
1/2/2022 19:00,3.328
1/2/2022 20:00,2.67
1/2/2022 21:00,1.238
1/2/2022 22:00,1.12
1/2/2022 23:00,0.592
1/3/2022 0:00,0.8
1/3/2022 1:00,0.82
1/3/2022 2:00,0.796
1/3/2022 3:00,0.798
1/3/2022 4:00,0.694
1/3/2022 5:00,0.694
1/3/2022 6:00,0.758
1/3/2022 7:00,0.682
1/3/2022 8:00,0.664
1/3/2022 9:00,0.642
1/3/2022 10:00,0.66
1/3/2022 11:00,0.636
1/3/2022 12:00,0.66
1/3/2022 13:00,0.638
1/3/2022 14:00,0.478
1/3/2022 15:00,0.316
1/3/2022 16:00,0.33
1/3/2022 17:00,0.38
1/3/2022 18:00,0.522
1/3/2022 19:00,0.422
1/3/2022 20:00,0.262
1/3/2022 21:00,0.22
1/3/2022 22:00,0.246
1/3/2022 23:00,0.212
1/4/2022 0:00,0.242
1/4/2022 1:00,0.222
1/4/2022 2:00,0.24
1/4/2022 3:00,0.216
1/4/2022 4:00,0.228
1/4/2022 5:00,0.21
1/4/2022 6:00,0.276
1/4/2022 7:00,0.322
1/4/2022 8:00,0.336
1/4/2022 9:00,0.318
1/4/2022 10:00,0.314
1/4/2022 11:00,0.328
1/4/2022 12:00,0.308
1/4/2022 13:00,0.326
1/4/2022 14:00,0.304
1/4/2022 15:00,2.206
1/4/2022 16:00,2.338
1/4/2022 17:00,2.362
1/4/2022 18:00,2.356
1/4/2022 19:00,2.324
1/4/2022 20:00,2.264
1/4/2022 21:00,2.28
1/4/2022 22:00,2.258
1/4/2022 23:00,2.306
1/5/2022 0:00,2.288
1/5/2022 1:00,2.3
1/5/2022 2:00,2.346
1/5/2022 3:00,2.378
1/5/2022 4:00,2.346
1/5/2022 5:00,2.35
1/5/2022 6:00,2.326
1/5/2022 7:00,2.336
1/5/2022 8:00,2.326
1/5/2022 9:00,0.504
1/5/2022 10:00,0.268
1/5/2022 11:00,1.734
1/5/2022 12:00,2.318
1/5/2022 13:00,2.322
1/5/2022 14:00,2.302
1/5/2022 15:00,2.318
1/5/2022 16:00,2.302
1/5/2022 17:00,2.29
1/5/2022 18:00,2.376
1/5/2022 19:00,0.368
1/5/2022 20:00,0.332
1/5/2022 21:00,1.734
1/5/2022 22:00,2.416
1/5/2022 23:00,2.4
1/6/2022 0:00,2.418
1/6/2022 1:00,2.388
1/6/2022 2:00,2.406
1/6/2022 3:00,2.378
1/6/2022 4:00,1.164
1/6/2022 5:00,0.3
1/6/2022 6:00,0.7
1/6/2022 7:00,2.376
1/6/2022 8:00,2.32
1/6/2022 9:00,2.278
1/6/2022 10:00,2.28
1/6/2022 11:00,2.278
1/6/2022 12:00,2.294
1/6/2022 13:00,2.28
1/6/2022 14:00,2.3
1/6/2022 15:00,0.21
1/6/2022 16:00,0.216
1/6/2022 17:00,2.256
1/6/2022 18:00,2.312
1/6/2022 19:00,2.288
1/6/2022 20:00,2.308
1/6/2022 21:00,2.272
1/6/2022 22:00,2.354
1/6/2022 23:00,0.616
1/7/2022 0:00,0.282
1/7/2022 1:00,1.78
1/7/2022 2:00,2.348
1/7/2022 3:00,2.368
1/7/2022 4:00,2.362
1/7/2022 5:00,2.378
1/7/2022 6:00,2.43
1/7/2022 7:00,2.512
1/7/2022 8:00,0.616
1/7/2022 9:00,0.398
1/7/2022 10:00,1.528
1/7/2022 11:00,2.484
1/7/2022 12:00,2.462
1/7/2022 13:00,2.502
1/7/2022 14:00,2.484
1/7/2022 15:00,2.486
1/7/2022 16:00,2.04
1/7/2022 17:00,0.402
1/7/2022 18:00,0.38
1/7/2022 19:00,1.876
1/7/2022 20:00,2.36
1/7/2022 21:00,2.364
1/7/2022 22:00,2.336
1/7/2022 23:00,2.352
1/8/2022 0:00,2.34
1/8/2022 1:00,2.36
1/8/2022 2:00,0.914
1/8/2022 3:00,0.29
1/8/2022 4:00,1.058
1/8/2022 5:00,2.374
1/8/2022 6:00,2.388
1/8/2022 7:00,2.358
1/8/2022 8:00,2.294
1/8/2022 9:00,2.278
1/8/2022 10:00,2.28
1/8/2022 11:00,0.268
1/8/2022 12:00,0.222
1/8/2022 13:00,1.622
1/8/2022 14:00,2.296
1/8/2022 15:00,2.278
1/8/2022 16:00,2.296
1/8/2022 17:00,2.26
1/8/2022 18:00,2.94
1/8/2022 19:00,2.792
1/8/2022 20:00,1.158
1/8/2022 21:00,0.932
